genoName,genoStart,genoEnd,strand,repName,repClass,repFamily,repStart,repEnd
chr4,82335641,82338577,-,HERV9N-int,LTR,ERV1,-2421,2953
chr4,99354279,99355676,+,HERV9N-int,LTR,ERV1,3985,5355
chr4,112207060,112210329,+,HERV9N-int,LTR,ERV1,741,4138
chr4,160662829,160665772,+,HERV9N-int,LTR,ERV1,2,2953
chr4,160665771,160667337,+,HERV9N-int,LTR,ERV1,3813,5374
chr4,163425820,163427450,+,HERV9N-int,LTR,ERV1,2594,4191
chr5,12853651,12856982,+,HERV9N-int,LTR,ERV1,1715,5083
chr5,24398199,24399883,+,HERV9N-int,LTR,ERV1,3235,4741
chr5,50448528,50450193,-,HERV9N-int,LTR,ERV1,0,5374
chr5,50450192,50451876,-,HERV9N-int,LTR,ERV1,-2421,2953
chr5,52397981,52403289,+,HERV9N-int,LTR,ERV1,210,5374
chr5,53230281,53231902,-,HERV9N-int,LTR,ERV1,-5341,3285
chr5,53231979,53232081,-,HERV9N-int,LTR,ERV1,-7271,986
chr5,53232370,53232898,-,HERV9N-int,LTR,ERV1,-7699,558
chr5,55084700,55085372,-,HERV9N-int,LTR,ERV1,0,5374
chr5,55085769,55085898,-,HERV9N-int,LTR,ERV1,-671,4703
chr5,55086084,55090810,-,HERV9N-int,LTR,ERV1,-800,4574
chr5,55616037,55616804,+,HERV9N-int,LTR,ERV1,3986,4741
chr5,77810488,77813702,+,HERV9N-int,LTR,ERV1,3,3220
chr5,100424892,100424953,-,HERV9N-int,LTR,ERV1,-5285,89
chr5,111921394,111921694,-,HERV9N-int,LTR,ERV1,-379,4995
chr5,113619502,113620112,-,HERV9N-int,LTR,ERV1,0,5374
chr5,119427349,119432373,-,HERV9N-int,LTR,ERV1,-409,4965
chr5,147001627,147006444,+,HERV9N-int,LTR,ERV1,1,4741
chr6,32494130,32494343,+,HERV9N-int,LTR,ERV1,1,203
chr6,32495705,32498439,+,HERV9N-int,LTR,ERV1,204,2953
chr6,32498438,32499080,+,HERV9N-int,LTR,ERV1,3984,4335
chr6,32499385,32499815,+,HERV9N-int,LTR,ERV1,4336,4741
chr6,32499814,32499999,+,HERV9N-int,LTR,ERV1,5347,5531
chr6,32500000,32500586,+,HERV9N-int,LTR,ERV1,4789,5374
chr6,71786143,71791027,+,HERV9N-int,LTR,ERV1,60,4741
chr6,71791025,71791792,+,HERV9N-int,LTR,ERV1,7664,8432
chr6,116091562,116094497,+,HERV9N-int,LTR,ERV1,1,2953
chr6,116094496,116095517,+,HERV9N-int,LTR,ERV1,3984,4741
chr7,64759559,64760606,-,HERV9N-int,LTR,ERV1,-929,5189
chr7,64760605,64761092,-,HERV9N-int,LTR,ERV1,-5456,2980
chr7,109299675,109302620,+,HERV9N-int,LTR,ERV1,1,2953
chr7,109302619,109304305,+,HERV9N-int,LTR,ERV1,3985,5374
chr7,134486999,134487637,-,HERV9N-int,LTR,ERV1,-4706,668
chr7,152029468,152030046,-,HERV9N-int,LTR,ERV1,-633,4741
chr8,48233427,48235889,+,HERV9N-int,LTR,ERV1,1,2374
chr8,48239385,48240445,+,HERV9N-int,LTR,ERV1,2366,3424
chr8,48240757,48241536,+,HERV9N-int,LTR,ERV1,3425,4191
chr8,53437442,53439044,-,HERV9N-int,LTR,ERV1,0,6118
chr8,53439042,53442408,-,HERV9N-int,LTR,ERV1,-2007,3367
chr8,82093447,82094061,-,HERV9N-int,LTR,ERV1,-846,4528
chr8,145032725,145033850,+,HERV9N-int,LTR,ERV1,3279,4213
chr8,145034568,145035093,+,HERV9N-int,LTR,ERV1,4214,4741
chr9,38896555,38897597,-,HERV9N-int,LTR,ERV1,-7275,1161
chr9,62120976,62122018,-,HERV9N-int,LTR,ERV1,-7275,1161
chr9,67466361,67467403,+,HERV9N-int,LTR,ERV1,9,1161
chr9,76490532,76495145,-,HERV9N-int,LTR,ERV1,-633,4741
chrX,26497862,26500000,+,HERV9N-int,LTR,ERV1,3,2058
chrX,51480081,51483180,+,HERV9N-int,LTR,ERV1,1,3085
chrX,57834297,57836551,-,HERV9N-int,LTR,ERV1,-3110,2264
chrX,71495856,71496702,-,HERV9N-int,LTR,ERV1,-633,4741
chrX,71500000,71500780,-,HERV9N-int,LTR,ERV1,-3632,1742
chrX,71501080,71501915,-,HERV9N-int,LTR,ERV1,-4537,837
chrX,109278166,109281057,-,HERV9N-int,LTR,ERV1,0,5374
chrY,6347522,6352916,-,HERV9N-int,LTR,ERV1,-21,5353
chrY,6484719,6488856,+,HERV9N-int,LTR,ERV1,43,4082
chrY,6488881,6489932,+,HERV9N-int,LTR,ERV1,3984,4896
chrY,9671653,9673123,-,HERV9N-int,LTR,ERV1,-478,4896
chrY,9673152,9677287,-,HERV9N-int,LTR,ERV1,-1292,4082
chrY,9821815,9827209,+,HERV9N-int,LTR,ERV1,1,5353
chrY,14590349,14593789,-,HERV9N-int,LTR,ERV1,0,8436
chrY,14593813,14596848,-,HERV9N-int,LTR,ERV1,-2242,3132
chrY,14596864,14596935,-,HERV9N-int,LTR,ERV1,-8365,71
chrY,14943976,14944200,-,HERV9N-int,LTR,ERV1,-4759,615
chrY,16260992,16266446,-,HERV9N-int,LTR,ERV1,0,5374
chrY,16318875,16324330,+,HERV9N-int,LTR,ERV1,1,5374
chrY,19120436,19120902,-,HERV9N-int,LTR,ERV1,-4875,499
chrY,21023034,21023810,-,HERV9N-int,LTR,ERV1,0,6118
chrY,21023824,21028585,-,HERV9N-int,LTR,ERV1,-633,4741
chrY,21028585,21028627,-,HERV9N-int,LTR,ERV1,-5332,42
chrY,21176552,21177623,-,HERV9N-int,LTR,ERV1,-633,4741
chrY,21177622,21180596,-,HERV9N-int,LTR,ERV1,-2421,2953
chrY,21805282,21805937,-,HERV9N-int,LTR,ERV1,-5383,3053
chrY,21806062,21808473,-,HERV9N-int,LTR,ERV1,-3000,2374
chr10,5863907,5865537,+,HERV9N-int,LTR,ERV1,1257,2887
chr10,5865537,5867631,+,HERV9N-int,LTR,ERV1,742,4741
chr10,10289071,10291179,-,HERV9N-int,LTR,ERV1,-3177,2197
chr10,54295727,54295862,+,HERV9N-int,LTR,ERV1,2,142
chr10,54296169,54298900,+,HERV9N-int,LTR,ERV1,143,2953
chr10,54298899,54300618,+,HERV9N-int,LTR,ERV1,3813,5374
chr10,56573342,56573745,-,HERV9N-int,LTR,ERV1,0,5374
chr10,67684515,67689969,-,HERV9N-int,LTR,ERV1,0,5374
chr10,83463377,83464709,+,HERV9N-int,LTR,ERV1,1,1349
chr10,83464710,83464791,+,HERV9N-int,LTR,ERV1,1785,1864
chr10,89406838,89412211,+,HERV9N-int,LTR,ERV1,1,5374
chr10,115037521,115040476,+,HERV9N-int,LTR,ERV1,1,2953
chr10,115040475,115042134,+,HERV9N-int,LTR,ERV1,4030,5374
chr10,116497270,116499033,-,HERV9N-int,LTR,ERV1,0,5374
chr10,116499032,116500000,-,HERV9N-int,LTR,ERV1,-2421,2953
chr10,116500000,116500426,-,HERV9N-int,LTR,ERV1,-3388,1986
chr10,116500423,116500896,+,HERV9N-int,LTR,ERV1,1080,1825
chr10,116500864,116501868,-,HERV9N-int,LTR,ERV1,-4275,1099
chr11,38111975,38114907,+,HERV9N-int,LTR,ERV1,1,2953
chr11,38114906,38115878,+,HERV9N-int,LTR,ERV1,3813,4741
chr11,58309771,58312236,-,HERV9N-int,LTR,ERV1,-2909,2465
chr11,85096690,85097361,+,HERV9N-int,LTR,ERV1,1,682
chr11,98420002,98421607,-,HERV9N-int,LTR,ERV1,-5,5369
chr11,98421606,98424536,-,HERV9N-int,LTR,ERV1,-2421,2953
chr11,103342907,103343654,+,HERV9N-int,LTR,ERV1,29,774
chr12,1715539,1715696,+,HERV9N-int,LTR,ERV1,5218,5374
chr12,29169952,29171035,-,HERV9N-int,LTR,ERV1,-932,5186
chr12,29171034,29171387,-,HERV9N-int,LTR,ERV1,-5198,3059
chr12,29172396,29174423,-,HERV9N-int,LTR,ERV1,-2797,2577
chr12,29174719,29175218,-,HERV9N-int,LTR,ERV1,-4883,491
chr12,78942758,78942908,+,HERV9N-int,LTR,ERV1,233,385
chr12,82370046,82370617,-,HERV9N-int,LTR,ERV1,0,5374
chr12,82370612,82371061,-,HERV9N-int,LTR,ERV1,-1147,4227
chr12,82371060,82373996,-,HERV9N-int,LTR,ERV1,-2421,2953
chr12,84390521,84391094,-,HERV9N-int,LTR,ERV1,0,5374
chr12,84391243,84392232,-,HERV9N-int,LTR,ERV1,0,4802
chr12,84392231,84395156,-,HERV9N-int,LTR,ERV1,-2421,2953
chr12,87421553,87422117,-,HERV9N-int,LTR,ERV1,0,5374
chr12,90444562,90444713,-,HERV9N-int,LTR,ERV1,-5156,1740
chr12,90444826,90445746,-,HERV9N-int,LTR,ERV1,-894,5224
chr12,90445745,90447835,-,HERV9N-int,LTR,ERV1,-2421,2953
chr12,95456101,95456448,-,HERV9N-int,LTR,ERV1,-2440,2934
chr12,95456445,95457807,-,HERV9N-int,LTR,ERV1,-3928,1446
chr12,107210402,107211730,+,HERV9N-int,LTR,ERV1,1,1434
chr12,107211826,107212630,+,HERV9N-int,LTR,ERV1,1435,2304
chr12,107822196,107824608,+,HERV9N-int,LTR,ERV1,1,2423
chr12,107824601,107825552,+,HERV9N-int,LTR,ERV1,3455,4406
chr13,51201365,51202084,-,HERV9N-int,LTR,ERV1,-633,4741
chr13,63234348,63236925,+,HERV9N-int,LTR,ERV1,1,2579
chr14,81513590,81516532,+,HERV9N-int,LTR,ERV1,35,3086
chr15,92207684,92210712,+,HERV9N-int,LTR,ERV1,1,2953
chr16,20643011,20643373,-,HERV9N-int,LTR,ERV1,-5008,366
chr17,52862431,52862565,+,HERV9N-int,LTR,ERV1,1,134
chr17,54327733,54327822,+,HERV9N-int,LTR,ERV1,29,117
chr17,54439713,54440782,+,HERV9N-int,LTR,ERV1,31,1088
chr18,4816171,4816288,+,HERV9N-int,LTR,ERV1,1,117
chr18,5085922,5088867,+,HERV9N-int,LTR,ERV1,1,2953
chr18,5088866,5090476,+,HERV9N-int,LTR,ERV1,3813,5374
chr19,32694645,32695171,-,HERV9N-int,LTR,ERV1,-633,4741
chr19,32695461,32699724,-,HERV9N-int,LTR,ERV1,-1179,4195
chr20,7833238,7834099,-,HERV9N-int,LTR,ERV1,-4513,861
chr20,23736388,23741266,+,HERV9N-int,LTR,ERV1,1,4747
chr20,23812279,23817139,+,HERV9N-int,LTR,ERV1,1,4741
chr20,34152997,34155840,+,HERV9N-int,LTR,ERV1,31,2953
chr20,34155839,34157533,+,HERV9N-int,LTR,ERV1,4026,5374
chr21,29356251,29357922,-,HERV9N-int,LTR,ERV1,-633,4741
chr4_GL000257v2_alt,418301,418767,-,HERV9N-int,LTR,ERV1,-4879,495
chr6_GL000253v2_alt,3802248,3802465,-,HERV9N-int,LTR,ERV1,-191,8245
chr6_GL000253v2_alt,3802449,3805528,-,HERV9N-int,LTR,ERV1,-2205,3169
chr6_GL000253v2_alt,3866430,3866673,-,HERV9N-int,LTR,ERV1,-164,8272
chr6_GL000253v2_alt,3866657,3869725,-,HERV9N-int,LTR,ERV1,-2203,3171
chr6_GL000254v2_alt,3838885,3839102,-,HERV9N-int,LTR,ERV1,-191,8245
chr6_GL000254v2_alt,3839086,3842165,-,HERV9N-int,LTR,ERV1,-2205,3169
chr6_GL000256v2_alt,3813283,3813500,-,HERV9N-int,LTR,ERV1,-191,8245
chr6_GL000256v2_alt,3813484,3816563,-,HERV9N-int,LTR,ERV1,-2205,3169
chr6_GL000256v2_alt,3877126,3877369,-,HERV9N-int,LTR,ERV1,-164,8272
chr6_GL000256v2_alt,3877353,3880420,-,HERV9N-int,LTR,ERV1,-2203,3171
chr1,104460225,104468198,-,HERVE_a-int,LTR,ERV1,0,7847
chr1,91669897,91670287,-,HERVE_a-int,LTR,ERV1,-7461,386
chr1,103648515,103652042,-,HERVE_a-int,LTR,ERV1,-442,7405
chr1,103652052,103654730,-,HERVE_a-int,LTR,ERV1,-4267,3580
chr1,103654726,103655076,-,HERVE_a-int,LTR,ERV1,-6554,342
chr1,103696893,103697243,+,HERVE_a-int,LTR,ERV1,1,342
chr1,103697239,103699917,+,HERVE_a-int,LTR,ERV1,767,3580
chr1,103699927,103703454,+,HERVE_a-int,LTR,ERV1,3834,7405
chr1,103742653,103746180,-,HERVE_a-int,LTR,ERV1,-442,7405
chr1,103746190,103748868,-,HERVE_a-int,LTR,ERV1,-4267,3580
chr1,103748864,103749214,-,HERVE_a-int,LTR,ERV1,-6554,342
chr1,148324813,148324949,-,HERVE_a-int,LTR,ERV1,-7449,398
chr1,148324942,148325311,-,HERVE_a-int,LTR,ERV1,-7461,386
chr1,186914836,186922674,-,HERVE_a-int,LTR,ERV1,-1,7846
chr1,218749208,218750735,-,HERVE_a-int,LTR,ERV1,-1852,5995
chr1,218750732,218755012,-,HERVE_a-int,LTR,ERV1,-3607,4240
chr1,220718504,220718889,+,HERVE_a-int,LTR,ERV1,1,386
chr1,227595865,227596269,-,HERVE_a-int,LTR,ERV1,-7449,398
chr1,247905067,247905434,-,HERVE_a-int,LTR,ERV1,-7463,384
chr2,13532711,13533096,-,HERVE_a-int,LTR,ERV1,-7461,386
chr2,52437445,52437523,+,HERVE_a-int,LTR,ERV1,7768,7847
chr2,87203042,87203349,-,HERVE_a-int,LTR,ERV1,0,7847
chr2,87203348,87203472,-,HERVE_a-int,LTR,ERV1,-2080,5767
chr2,111762379,111762503,+,HERVE_a-int,LTR,ERV1,5644,5767
chr2,111762502,111762809,+,HERVE_a-int,LTR,ERV1,7510,7847
chr2,112353163,112353541,-,HERVE_a-int,LTR,ERV1,-7463,384
chr2,187515853,187516612,+,HERVE_a-int,LTR,ERV1,7086,7845
chr2,208116800,208117409,+,HERVE_a-int,LTR,ERV1,7232,7847
chr3,861490,861599,+,HERVE_a-int,LTR,ERV1,7650,7758
chr3,861610,861718,+,HERVE_a-int,LTR,ERV1,7739,7847
chr3,19482384,19484114,-,HERVE_a-int,LTR,ERV1,0,7847
chr3,19484213,19490231,-,HERVE_a-int,LTR,ERV1,0,6096
chr3,79773346,79777503,+,HERVE_a-int,LTR,ERV1,3,4239
chr3,79777501,79780524,+,HERVE_a-int,LTR,ERV1,4810,7847
chr3,120311915,120312573,+,HERVE_a-int,LTR,ERV1,1,620
chr3,132295434,132296070,+,HERVE_a-int,LTR,ERV1,1,637
chr3,132302823,132303219,-,HERVE_a-int,LTR,ERV1,-7461,386
chr3,134020335,134020721,+,HERVE_a-int,LTR,ERV1,1,386
chr3,134020714,134020837,+,HERVE_a-int,LTR,ERV1,263,386
chr3,134020830,134020965,+,HERVE_a-int,LTR,ERV1,263,398
chr3,157579686,157587547,-,HERVE_a-int,LTR,ERV1,0,7847
chr3,161937115,161938658,+,HERVE_a-int,LTR,ERV1,6313,7847
chr4,91089489,91097079,-,HERVE_a-int,LTR,ERV1,0,7847
chr4,35101010,35108768,+,HERVE_a-int,LTR,ERV1,1,7847
chr4,37546669,37547059,+,HERVE_a-int,LTR,ERV1,1,398
chr4,37547039,37547175,+,HERVE_a-int,LTR,ERV1,263,398
chr4,128266477,128267230,+,HERVE_a-int,LTR,ERV1,7086,7847
chr4,137478759,137486581,+,HERVE_a-int,LTR,ERV1,1,7847
chr4,173099141,173099537,+,HERVE_a-int,LTR,ERV1,1,384
chr5,69088274,69089974,-,HERVE_a-int,LTR,ERV1,-175,8251
chr5,86460593,86461981,+,HERVE_a-int,LTR,ERV1,1,1367
chr5,86565534,86565857,-,HERVE_a-int,LTR,ERV1,-1,7846
chr5,112524344,112532191,+,HERVE_a-int,LTR,ERV1,1,7847
chr5,179049006,179050098,-,HERVE_a-int,LTR,ERV1,0,7847
chr5,179050572,179053382,-,HERVE_a-int,LTR,ERV1,-1638,6209
chr5,179053376,179053575,+,HERVE_a-int,LTR,ERV1,2419,2632
chr5,179053595,179055098,-,HERVE_a-int,LTR,ERV1,-4457,3390
chr6,4428082,4428548,-,HERVE_a-int,LTR,ERV1,-7281,566
chr6,34998835,34999233,+,HERVE_a-int,LTR,ERV1,1,398
chr6,122741972,122745339,-,HERVE_a-int,LTR,ERV1,0,7847
chr6,122745508,122748804,-,HERVE_a-int,LTR,ERV1,-4548,3299
chr6,130260610,130261018,+,HERVE_a-int,LTR,ERV1,1,398
chr6,130260989,130261127,+,HERVE_a-int,LTR,ERV1,255,385
chr6,130261120,130261249,+,HERVE_a-int,LTR,ERV1,263,386
chr6,130261242,130261365,+,HERVE_a-int,LTR,ERV1,263,386
chr7,30811270,30811518,+,HERVE_a-int,LTR,ERV1,7600,7847
chr7,103152807,103153195,+,HERVE_a-int,LTR,ERV1,1,383
chr7,103153182,103153327,+,HERVE_a-int,LTR,ERV1,255,397
chr7,103156536,103157315,+,HERVE_a-int,LTR,ERV1,6528,7308
chr7,137267941,137268351,-,HERVE_a-int,LTR,ERV1,-7449,398
chr7,154062195,154062272,+,HERVE_a-int,LTR,ERV1,3243,3319
chr7,154062907,154062984,+,HERVE_a-int,LTR,ERV1,3243,3319
chr7,154063776,154063840,+,HERVE_a-int,LTR,ERV1,3243,3306
chr8,41591438,41593548,-,HERVE_a-int,LTR,ERV1,0,7847
chr8,53523216,53523628,-,HERVE_a-int,LTR,ERV1,-3496,4351
chr8,53524731,53525195,-,HERVE_a-int,LTR,ERV1,-7353,494
chr8,53731741,53732315,+,HERVE_a-int,LTR,ERV1,1,599
chr8,53732329,53733189,+,HERVE_a-int,LTR,ERV1,721,1585
chr8,53733191,53736173,+,HERVE_a-int,LTR,ERV1,2929,6282
chr8,53736214,53736494,+,HERVE_a-int,LTR,ERV1,7020,7342
chr8,57462811,57463216,+,HERVE_a-int,LTR,ERV1,1,398
chr8,57463196,57463337,+,HERVE_a-int,LTR,ERV1,263,398
chr8,58691318,58691665,+,HERVE_a-int,LTR,ERV1,1,347
chr8,58691699,58691782,+,HERVE_a-int,LTR,ERV1,255,335
chr8,58692083,58692141,+,HERVE_a-int,LTR,ERV1,336,383
chr8,139546420,139546518,-,HERVE_a-int,LTR,ERV1,0,7847
chr8,139546544,139546646,-,HERVE_a-int,LTR,ERV1,-1845,6002
chr8,139546639,139546669,-,HERVE_a-int,LTR,ERV1,-2005,4891
chrX,50330461,50338257,-,HERVE_a-int,LTR,ERV1,-2,7845
chrX,155969404,155977208,-,HERVE_a-int,LTR,ERV1,0,7847
chrX,3966315,3966672,+,HERVE_a-int,LTR,ERV1,1,356
chrX,3968686,3972719,+,HERVE_a-int,LTR,ERV1,816,4882
chrX,3972788,3975727,+,HERVE_a-int,LTR,ERV1,4883,7847
chrX,10589349,10589474,-,HERVE_a-int,LTR,ERV1,-7465,382
chrX,10589469,10589852,-,HERVE_a-int,LTR,ERV1,-7463,384
chrX,37986637,37986870,-,HERVE_a-int,LTR,ERV1,0,7847
chrX,56024953,56031717,-,HERVE_a-int,LTR,ERV1,-1021,6826
chrX,57923060,57923249,-,HERVE_a-int,LTR,ERV1,-2167,5680
chrX,57923217,57923396,-,HERVE_a-int,LTR,ERV1,-2666,5147
chrX,63409504,63409881,+,HERVE_a-int,LTR,ERV1,1,379
chrX,63409887,63410007,+,HERVE_a-int,LTR,ERV1,264,384
chrX,75648580,75649137,-,HERVE_a-int,LTR,ERV1,-7294,553
chrX,77294041,77296022,+,HERVE_a-int,LTR,ERV1,1,2020
chrX,77296281,77302138,+,HERVE_a-int,LTR,ERV1,2021,7847
chrX,93236878,93239185,+,HERVE_a-int,LTR,ERV1,5534,7847
chrX,115544790,115545195,-,HERVE_a-int,LTR,ERV1,-7449,398
chrX,120100477,120101233,+,HERVE_a-int,LTR,ERV1,7086,7847
chrX,135890238,135890635,+,HERVE_a-int,LTR,ERV1,30,425
chrX,142265630,142273477,+,HERVE_a-int,LTR,ERV1,1,7847
chrY,8648346,8652485,+,HERVE_a-int,LTR,ERV1,3674,7843
chrY,8536108,8538388,+,HERVE_a-int,LTR,ERV1,1,2384
chrY,8538366,8540258,+,HERVE_a-int,LTR,ERV1,2489,4365
chrY,8541416,8544792,+,HERVE_a-int,LTR,ERV1,4345,7846
chrY,8646674,8648347,+,HERVE_a-int,LTR,ERV1,1,1806
chrY,8803460,8811256,+,HERVE_a-int,LTR,ERV1,1,7845
chrY,12245973,12246904,+,HERVE_a-int,LTR,ERV1,1,954
chrY,12246905,12251517,+,HERVE_a-int,LTR,ERV1,3205,7847
chrY,12472682,12473996,-,HERVE_a-int,LTR,ERV1,0,7847
chrY,12474002,12474749,-,HERVE_a-int,LTR,ERV1,-1894,5953
chrY,12474737,12475674,-,HERVE_a-int,LTR,ERV1,-3412,4325
chrY,12476167,12476252,-,HERVE_a-int,LTR,ERV1,-5131,2472
chrY,12476242,12476798,-,HERVE_a-int,LTR,ERV1,-5464,2139
chrY,15255156,15255312,+,HERVE_a-int,LTR,ERV1,1,156
chrY,15255312,15256214,+,HERVE_a-int,LTR,ERV1,458,1362
chrY,15256211,15259982,+,HERVE_a-int,LTR,ERV1,1472,5255
chrY,15268368,15269327,+,HERVE_a-int,LTR,ERV1,5252,6210
chrY,15269330,15270076,+,HERVE_a-int,LTR,ERV1,7102,7847
chrY,16636550,16644308,-,HERVE_a-int,LTR,ERV1,0,7847
chrY,16832206,16832486,+,HERVE_a-int,LTR,ERV1,262,539
chrY,16832536,16839532,+,HERVE_a-int,LTR,ERV1,540,7600
chrY,16839856,16840113,+,HERVE_a-int,LTR,ERV1,7601,7846
chrY,21571706,21572606,+,HERVE_a-int,LTR,ERV1,1,981
chrY,21572611,21573428,+,HERVE_a-int,LTR,ERV1,1559,2373
chrY,21573435,21578861,+,HERVE_a-int,LTR,ERV1,2500,7847
chrY,21855017,21855432,-,HERVE_a-int,LTR,ERV1,-4897,2916
chrY,21855440,21857709,-,HERVE_a-int,LTR,ERV1,-5482,2365
chrY,57155924,57163728,-,HERVE_a-int,LTR,ERV1,0,7847
chr10,30476564,30476948,+,HERVE_a-int,LTR,ERV1,1,386
chr10,59770635,59771033,-,HERVE_a-int,LTR,ERV1,-7449,398
chr10,84108910,84116727,+,HERVE_a-int,LTR,ERV1,1,7846
chr11,60108039,60108188,-,HERVE_a-int,LTR,ERV1,-7463,384
chr11,60108156,60108515,-,HERVE_a-int,LTR,ERV1,-7473,374
chr11,61094050,61094441,+,HERVE_a-int,LTR,ERV1,1,386
chr11,61094434,61097062,+,HERVE_a-int,LTR,ERV1,263,4184
chr11,61097036,61098391,+,HERVE_a-int,LTR,ERV1,6495,7847
chr11,75040379,75040777,+,HERVE_a-int,LTR,ERV1,1,398
chr11,81951690,81952088,+,HERVE_a-int,LTR,ERV1,1,398
chr11,101244771,101245154,+,HERVE_a-int,LTR,ERV1,1,384
chr12,9713598,9715636,-,HERVE_a-int,LTR,ERV1,0,7847
chr12,49734451,49734847,+,HERVE_a-int,LTR,ERV1,1,386
chr12,49734840,49734976,+,HERVE_a-int,LTR,ERV1,263,398
chr12,72823896,72824299,-,HERVE_a-int,LTR,ERV1,-7449,398
chr12,74005842,74005909,-,HERVE_a-int,LTR,ERV1,-5594,2253
chr12,74264745,74272588,+,HERVE_a-int,LTR,ERV1,1,7847
chr12,100633503,100636127,-,HERVE_a-int,LTR,ERV1,0,7847
chr12,100642967,100648188,-,HERVE_a-int,LTR,ERV1,-2604,5243
chr13,67397714,67402438,+,HERVE_a-int,LTR,ERV1,1,4842
chr13,67402519,67405447,+,HERVE_a-int,LTR,ERV1,4843,7845
chr13,69802382,69802421,+,HERVE_a-int,LTR,ERV1,7808,7845
chr13,77970459,77970587,-,HERVE_a-int,LTR,ERV1,-534,7313
chr13,77975208,77975612,-,HERVE_a-int,LTR,ERV1,-7449,398
chr14,55820017,55821618,-,HERVE_a-int,LTR,ERV1,0,7847
chr15,55511158,55511685,-,HERVE_a-int,LTR,ERV1,0,7847
chr15,55511996,55513287,-,HERVE_a-int,LTR,ERV1,-514,7333
chr15,55513285,55513409,-,HERVE_a-int,LTR,ERV1,-2757,5090
chr15,55513405,55516274,-,HERVE_a-int,LTR,ERV1,-1817,6030
chr17,55474233,55475092,+,HERVE_a-int,LTR,ERV1,1,860
chr17,56965330,56965584,-,HERVE_a-int,LTR,ERV1,-7593,254
chr18,54611143,54611353,+,HERVE_a-int,LTR,ERV1,1,198
chr18,55950850,55955090,+,HERVE_a-int,LTR,ERV1,1,4239
chr18,55955088,55955198,+,HERVE_a-int,LTR,ERV1,4810,4919
chr18,55955194,55957518,+,HERVE_a-int,LTR,ERV1,5492,7847
chr18,71472104,71472250,-,HERVE_a-int,LTR,ERV1,-7700,147
chr19,6597508,6597892,+,HERVE_a-int,LTR,ERV1,1,386
chr19,6600097,6601666,+,HERVE_a-int,LTR,ERV1,6292,7847
chr19,9702567,9702913,+,HERVE_a-int,LTR,ERV1,1,347
chr19,9702956,9703092,+,HERVE_a-int,LTR,ERV1,263,398
chr19,9725352,9730427,-,HERVE_a-int,LTR,ERV1,-2748,5099
chr19,19895559,19897352,+,HERVE_a-int,LTR,ERV1,6040,7847
chr19,20244184,20246161,+,HERVE_a-int,LTR,ERV1,1,2037
chr19,20246144,20248488,+,HERVE_a-int,LTR,ERV1,3355,5698
chr19,20510335,20518101,-,HERVE_a-int,LTR,ERV1,0,7847
chr19,21009365,21010125,+,HERVE_a-int,LTR,ERV1,7086,7847
chr19,50347479,50350190,-,HERVE_a-int,LTR,ERV1,0,7847
chr19,57815723,57816464,+,HERVE_a-int,LTR,ERV1,1,741
chr20,59557902,59558045,-,HERVE_a-int,LTR,ERV1,-7449,398
chr20,59558038,59558427,-,HERVE_a-int,LTR,ERV1,-7461,386
chr21,19995647,19997839,-,HERVE_a-int,LTR,ERV1,0,7847
chr21,19997830,19999721,-,HERVE_a-int,LTR,ERV1,-5926,1921
chr21,32659826,32660025,+,HERVE_a-int,LTR,ERV1,1,199
chr21,32660023,32664304,+,HERVE_a-int,LTR,ERV1,3548,7847
chr21,42932430,42932814,+,HERVE_a-int,LTR,ERV1,1,386
chr21,42949457,42949695,-,HERVE_a-int,LTR,ERV1,-7463,384
chr22,29415160,29415598,-,HERVE_a-int,LTR,ERV1,-7384,463
chr22,32137666,32138166,+,HERVE_a-int,LTR,ERV1,1,504
chr7_KI270806v1_alt,87441,88220,-,HERVE_a-int,LTR,ERV1,-539,7308
chr7_KI270806v1_alt,91411,91919,-,HERVE_a-int,LTR,ERV1,-7449,398
chr19_GL383573v1_alt,352641,353401,+,HERVE_a-int,LTR,ERV1,7086,7847
chr1,13102384,13102987,+,HERVE-int,LTR,ERV1,983,1583
chr1,13123786,13124389,-,HERVE-int,LTR,ERV1,-6230,1583
chr1,20154321,20156816,+,HERVE-int,LTR,ERV1,1,2512
chr1,20156816,20160102,+,HERVE-int,LTR,ERV1,2686,6005
chr1,161408669,161409056,-,HERVE-int,LTR,ERV1,-3482,4331
chr2,52431284,52431658,+,HERVE-int,LTR,ERV1,1,381
chr2,52431709,52437468,+,HERVE-int,LTR,ERV1,467,6238
chr2,64887794,64887892,-,HERVE-int,LTR,ERV1,0,7847
chr2,64887935,64888448,-,HERVE-int,LTR,ERV1,-1827,6020
chr2,64888437,64891023,-,HERVE-int,LTR,ERV1,-2717,5096
chr2,64897101,64899665,-,HERVE-int,LTR,ERV1,-5258,2555
chr2,71020399,71024471,+,HERVE-int,LTR,ERV1,1108,5165
chr2,71046430,71048563,+,HERVE-int,LTR,ERV1,647,2795
chr2,71048568,71050605,+,HERVE-int,LTR,ERV1,3164,5165
chr2,87203519,87205171,-,HERVE-int,LTR,ERV1,-6179,1634
chr2,87205282,87205334,-,HERVE-int,LTR,ERV1,-6179,1634
chr2,95551517,95551964,+,HERVE-int,LTR,ERV1,647,1096
chr2,111760516,111760568,+,HERVE-int,LTR,ERV1,1583,1634
